grid_lat,grid_lon,accident_count,mean_risk_score,max_risk_score,critical_count,actual_fatal_count,main_province,main_vehicle,main_road_type,peak_hour,actual_fatal_rate,risk_norm,count_norm,critical_norm,priority_score
7.525,99.62500000000001,18,0.5189706141148119,0.9066485498354735,6,4,ตรัง,รถจักรยานยนต์,ทางตรง,7,0.2222222222222222,0.8172281985548407,0.02359882005899705,0.46153846153846156,56.55
7.525,99.775,11,0.39121801571003006,0.6870925477785362,1,0,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,7,0.0,0.5985279964324963,0.0029498525073746312,0.07692307692307693,37.14
7.575000000000001,99.57500000000002,14,0.3571469206828103,0.8535243213242626,1,0,ตรัง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,10,0.0,0.5402015477964139,0.011799410029498525,0.07692307692307693,33.86
7.575000000000001,99.62500000000001,30,0.40897800505628007,0.8348130393976848,7,3,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,10,0.1,0.6289313957231222,0.058997050147492625,0.5384615384615384,47.29
7.575000000000001,99.67500000000001,16,0.43264885453931895,0.7690254394421345,5,1,ตรัง,รถจักรยานยนต์,ทางตรง,16,0.0625,0.6694536209536849,0.017699115044247787,0.38461538461538464,46.38
7.575000000000001,99.775,14,0.21312647959181488,0.7195152605245871,1,0,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,8,0.0,0.293652358428451,0.011799410029498525,0.07692307692307693,19.07
7.575000000000001,99.82500000000002,11,0.22013996024335647,0.3628645609926241,0,0,พัทลุง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,13,0.0,0.3056587649925924,0.0029498525073746312,0.0,18.41
7.575000000000001,100.025,17,0.3857318972346174,0.6390745270009237,0,0,พัทลุง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,13,0.0,0.589136287501158,0.02064896755162242,0.0,35.86
7.575000000000001,100.07500000000002,11,0.3606872505091323,0.48347966148437144,0,2,พัทลุง,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง,13,0.18181818181818182,0.5462622530835435,0.0029498525073746312,0.0,32.85
7.625000000000001,99.57500000000002,20,0.4276913493126333,0.8462252426706096,4,4,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,13,0.2,0.6609668472313733,0.029498525073746312,0.3076923076923077,45.01
7.625000000000001,99.62500000000001,18,0.5472718978195978,0.8853112916851724,8,0,ตรัง,รถจักรยานยนต์,ทางตรง,0,0.0,0.8656772833002421,0.02359882005899705,0.6153846153846154,61.76
7.625000000000001,99.67500000000001,12,0.6257358220256845,0.8515928344663616,6,0,ตรัง,รถจักรยานยนต์,ทางตรง,21,0.0,1.0,0.0058997050147492625,0.46153846153846156,67.07
7.625000000000001,100.025,14,0.3997416866835278,0.7479437278729274,1,2,พัทลุง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,1,0.14285714285714285,0.6131197040611885,0.011799410029498525,0.07692307692307693,38.24
7.625000000000001,100.07500000000002,13,0.3726056775380699,0.5865789312180089,0,2,พัทลุง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,14,0.15384615384615385,0.5666654576582967,0.008849557522123894,0.0,34.22
7.675000000000001,99.57500000000002,17,0.4565092187485324,0.8037790335120703,5,1,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,17,0.058823529411764705,0.7103002772286027,0.02064896755162242,0.38461538461538464,48.9
7.675000000000001,100.025,12,0.3975637610457772,0.483265902034016,0,1,พัทลุง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,1,0.08333333333333333,0.6093913041450139,0.0058997050147492625,0.0,36.71
7.7250000000000005,99.97500000000001,16,0.44816889700614915,0.7723089093160312,2,1,พัทลุง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,0,0.0625,0.6960224459077462,0.017699115044247787,0.15384615384615385,44.51
7.775,99.97500000000001,10,0.41084323080805757,0.6318011211622013,0,2,พัทลุง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,8,0.2,0.6321244834098794,0.0,0.0,37.93
7.825000000000001,98.32500000000002,14,0.3593463980322448,0.525762625082395,0,0,ภูเก็ต,รถจักรยานยนต์,ทางตรง,16,0.0,0.5439668421770474,0.011799410029498525,0.0,32.93
7.825000000000001,99.57500000000002,11,0.3732610845213707,0.8198064650532323,1,1,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,7,0.09090909090909091,0.5677874515864837,0.0029498525073746312,0.07692307692307693,35.29
7.875000000000001,98.37500000000001,13,0.376455637880689,0.6499816889973954,0,1,ภูเก็ต,รถจักรยานยนต์,ทางตรง,15,0.07692307692307693,0.5732562207081877,0.008849557522123894,0.0,34.62
7.925000000000001,98.37500000000001,11,0.3877903678876074,0.7408092776507577,1,1,ภูเก็ต,รถจักรยานยนต์,ทางตรง,4,0.09090909090909091,0.592660191934361,0.0029498525073746312,0.07692307692307693,36.79
7.9750000000000005,98.37500000000001,15,0.34602681756025777,0.6744383985119484,1,0,ภูเก็ต,รถจักรยานยนต์,ทางตรง,4,0.0,0.5211649972221712,0.014749262536873156,0.07692307692307693,32.79
7.9750000000000005,99.22500000000001,10,0.24697204235572334,0.45058368495246093,0,0,กระบี่,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง,14,0.0,0.35159271744923637,0.0,0.0,21.1
7.9750000000000005,99.62500000000001,12,0.3463645055113347,0.8294646353064372,1,2,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,8,0.16666666666666666,0.5217430866236941,0.0058997050147492625,0.07692307692307693,32.61
8.025,99.62500000000001,10,0.418512742914798,0.7601793238263805,1,1,ตรัง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.1,0.6452539529382355,0.0,0.07692307692307693,39.87
8.025,99.87500000000001,10,0.4889170457380424,0.6713382189294957,1,1,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,14,0.1,0.765779370424773,0.0,0.07692307692307693,47.1
8.175,99.62500000000001,19,0.4210558430598669,0.6338931585491365,0,1,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,14,0.05263157894736842,0.6496074966053607,0.02654867256637168,0.0,39.64
8.175,99.67500000000001,15,0.4919680989873694,0.9216141804834527,2,4,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,10,0.26666666666666666,0.7710024811140728,0.014749262536873156,0.15384615384615385,48.94
8.175,99.87500000000001,15,0.5362103050229933,0.8469002214080321,3,0,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,8,0.0,0.8467408967952303,0.014749262536873156,0.23076923076923078,54.63
8.225000000000001,99.57500000000002,14,0.44473773618206375,0.8546173540551176,2,2,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.14285714285714285,0.6901486274875201,0.011799410029498525,0.15384615384615385,44.01
8.275,99.525,12,0.45761341300650465,0.6698413336654961,1,1,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,6,0.08333333333333333,0.7121905519503404,0.0058997050147492625,0.07692307692307693,44.03
8.325000000000001,98.42500000000001,11,0.3716131953743304,0.5413206914919823,0,1,พังงา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,8,0.09090909090909091,0.5649664233331795,0.0029498525073746312,0.0,33.97
8.325000000000001,99.47500000000001,15,0.5467559988268935,0.8155357572859684,2,1,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,12,0.06666666666666667,0.8647941136787394,0.014749262536873156,0.15384615384615385,54.56
8.325000000000001,99.92500000000001,10,0.4892543037248346,0.5498200155830324,0,1,นครศรีธรรมราช,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,13,0.1,0.7663567237686566,0.0,0.0,45.98
8.375,99.92500000000001,15,0.5375544412538132,0.7911742150079764,1,2,นครศรีธรรมราช,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,4,0.13333333333333333,0.8490419291736786,0.014749262536873156,0.07692307692307693,52.47
8.425,99.37500000000001,13,0.46935110938115615,0.6629023485239814,1,2,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,4,0.15384615384615385,0.7322843629697717,0.008849557522123894,0.07692307692307693,45.31
8.825000000000001,99.17500000000001,15,0.5173333778408115,0.7956237311351758,3,2,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,19,0.13333333333333333,0.8144254069989977,0.014749262536873156,0.23076923076923078,52.7
9.025,99.07500000000002,11,0.45896863755129674,0.7646425310051418,1,1,สุราษฎร์ธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง,14,0.09090909090909091,0.7145105664593846,0.0029498525073746312,0.07692307692307693,44.1
9.025,99.37500000000001,10,0.5877501178532583,0.889728959405668,3,2,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,16,0.2,0.9349721157612225,0.0,0.23076923076923078,59.56
9.075000000000001,99.17500000000001,15,0.47255897079597803,0.9023406044710441,2,1,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,10,0.06666666666666667,0.7377759142067895,0.014749262536873156,0.15384615384615385,46.94
9.125,99.17500000000001,12,0.4553439451143775,0.5826880851918023,0,2,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,7,0.16666666666666666,0.708305440469901,0.0058997050147492625,0.0,42.65
9.125,99.275,10,0.5432045647027925,0.841592432368729,2,4,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,18,0.4,0.8587143988982687,0.0,0.15384615384615385,53.83
9.125,99.37500000000001,18,0.5104001364976899,0.7737542697706322,1,4,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,11,0.2222222222222222,0.8025563624391422,0.02359882005899705,0.07692307692307693,49.9
9.125,99.67500000000001,11,0.4939048796191795,0.5564243587848755,0,4,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,0,0.36363636363636365,0.7743180638962048,0.0029498525073746312,0.0,46.53
9.175,99.57500000000002,10,0.4710075755594648,0.536302814767484,0,1,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,8,0.1,0.7351200742784144,0.0,0.0,44.11
9.175,99.67500000000001,10,0.49785551887227575,0.8548654687872536,1,2,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,13,0.2,0.7810811795897661,0.0,0.07692307692307693,48.02
9.525,99.12500000000001,13,0.45476358437412334,0.5404697905849617,0,2,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,3,0.15384615384615385,0.7073119185158873,0.008849557522123894,0.0,42.66
9.575000000000001,99.12500000000001,43,0.48635431225505465,0.8784149409938412,6,3,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,10,0.06976744186046512,0.7613922163651797,0.09734513274336283,0.46153846153846156,55.04
9.625000000000002,99.12500000000001,22,0.43811543879207077,0.5988496982126411,0,1,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,13,0.045454545454545456,0.6788118891683759,0.035398230088495575,0.0,41.61
9.675,99.12500000000001,12,0.46832117451275224,0.6754200604832035,1,1,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,6,0.08333333333333333,0.73052121320448,0.0058997050147492625,0.07692307692307693,45.13
9.925,99.07500000000002,12,0.3490279315715042,0.4780328937443853,0,0,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,6,0.0,0.5263026167230457,0.0058997050147492625,0.0,31.73
9.975000000000001,99.07500000000002,14,0.3827321749515685,0.6062656819823546,0,1,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,7,0.07142857142857142,0.5840010505055468,0.011799410029498525,0.0,35.34
10.075000000000001,98.67500000000001,16,0.3216033647775502,0.5130952724772861,0,0,ระนอง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,8,0.0,0.4793543872870253,0.017699115044247787,0.0,29.2
10.075000000000001,99.07500000000002,15,0.4286641714914187,0.7241833164263501,2,1,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,0,0.06666666666666667,0.6626322255468527,0.014749262536873156,0.15384615384615385,42.43
10.175,99.07500000000002,11,0.40599413225431386,0.4870975027482842,0,0,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,6,0.0,0.6238232915197955,0.0029498525073746312,0.0,37.5
10.275,99.07500000000002,17,0.3731552557171552,0.5342053355922268,0,1,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.058823529411764705,0.5676062828184015,0.02064896755162242,0.0,34.57
10.325000000000001,99.07500000000002,11,0.3579515427390889,0.46444819583602404,0,1,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,11,0.09090909090909091,0.5415789836258025,0.0029498525073746312,0.0,32.57
10.475000000000001,99.12500000000001,16,0.4734565626947126,0.9236645694604896,1,2,ชุมพร,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง,1,0.125,0.7393125054943862,0.017699115044247787,0.07692307692307693,45.96
10.525,99.12500000000001,40,0.39657121404839546,0.8732179556468475,3,5,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,17,0.125,0.607692158830916,0.08849557522123894,0.23076923076923078,42.14
10.575000000000001,99.12500000000001,22,0.448670278165279,0.9073865733565941,2,3,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,11,0.13636363636363635,0.696880762389847,0.035398230088495575,0.15384615384615385,45.01
10.625000000000002,99.17500000000001,11,0.4011208178193494,0.5583189232390777,0,0,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.0,0.6154806443623928,0.0029498525073746312,0.0,37.0
10.675,99.22500000000001,10,0.33781126335074263,0.4345095184259581,0,2,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,11,0.2,0.5071007559573862,0.0,0.0,30.43
10.775,99.17500000000001,13,0.425283200121087,0.7409938921219537,1,0,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,7,0.0,0.6568443266602988,0.008849557522123894,0.07692307692307693,40.79
10.875000000000002,99.22500000000001,13,0.43844016040872147,0.6601401512758348,1,1,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,4,0.07692307692307693,0.679367781448312,0.008849557522123894,0.07692307692307693,42.14
10.925,99.275,20,0.3628122441205818,0.4695429433575243,0,2,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,10,0.1,0.5499000384447474,0.029498525073746312,0.0,33.73
10.975000000000001,99.32500000000002,11,0.4951774032135926,0.9043452427681445,1,2,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.18181818181818182,0.776496502305902,0.0029498525073746312,0.07692307692307693,47.82
11.225000000000001,99.42500000000001,14,0.44066007035857835,0.5848147038149244,0,1,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,7,0.07142857142857142,0.6831680544822023,0.011799410029498525,0.0,41.29
11.375000000000002,99.525,11,0.4417743321308206,0.9288881306249809,1,2,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,6,0.18181818181818182,0.6850755638232997,0.0029498525073746312,0.07692307692307693,42.33
11.425,99.525,11,0.418270340824961,0.5430447302821023,0,2,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,8,0.18181818181818182,0.6448389837970658,0.0029498525073746312,0.0,38.76
11.425,99.57500000000002,12,0.4288785725512348,0.661054909471892,1,1,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,14,0.08333333333333333,0.6629992596088015,0.0058997050147492625,0.07692307692307693,41.08
11.725000000000001,99.72500000000001,11,0.5157318230383466,0.6326569586261638,0,0,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,19,0.0,0.8116836987020026,0.0029498525073746312,0.0,48.77
11.775,99.775,13,0.5278671065848837,0.9250313974196961,1,1,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,14,0.07692307692307693,0.8324581408470499,0.008849557522123894,0.07692307692307693,51.32
11.975000000000001,99.82500000000002,14,0.4202261964730835,0.5367195918129576,0,2,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,14,0.14285714285714285,0.6481872211785962,0.011799410029498525,0.0,39.19
12.225000000000001,99.87500000000001,14,0.5525486949657189,0.8956172757911912,2,1,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,21,0.07142857142857142,0.8747106541813473,0.011799410029498525,0.15384615384615385,55.09
12.275,102.47500000000001,13,0.41522410463817,0.7624608450824881,1,1,ตราด,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,0,0.07692307692307693,0.6396241194570645,0.008849557522123894,0.07692307692307693,39.75
12.275,102.525,23,0.4842725599694382,0.8583389739674877,6,2,ตราด,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.08695652173913043,0.7578284560086943,0.038348082595870206,0.46153846153846156,53.35
12.325000000000001,102.47500000000001,16,0.46559691292850364,0.8624576314454346,2,2,ตราด,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,16,0.125,0.72585753851959,0.017699115044247787,0.15384615384615385,46.3
12.375000000000002,102.37500000000001,10,0.3185990115193652,0.46026403736682736,0,0,ตราด,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,15,0.0,0.47421122250590575,0.0,0.0,28.45
12.475000000000001,99.87500000000001,11,0.4871441094940466,0.5272519024800753,0,0,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.0,0.7627442735284784,0.0029498525073746312,0.0,45.84
12.475000000000001,102.22500000000001,10,0.46839412235829514,0.7095048387761546,1,0,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,1,0.0,0.730646092923279,0.0,0.07692307692307693,44.99
12.525,99.87500000000001,12,0.5279204536070692,0.6201657192818991,0,1,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,4,0.08333333333333333,0.8325494658351933,0.0058997050147492625,0.0,50.1
12.525,102.17500000000001,16,0.39242690255627705,0.4749277994475263,0,1,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,15,0.0625,0.6005974948295432,0.017699115044247787,0.0,36.48
12.575000000000001,102.17500000000001,11,0.4377961711829709,0.48487444590301715,0,3,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,0,0.2727272727272727,0.6782653336265463,0.0029498525073746312,0.0,40.77
12.625000000000002,102.07500000000002,15,0.47739311433151976,0.8649779231422882,1,3,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.2,0.7460515045392976,0.014749262536873156,0.07692307692307693,46.29
12.625000000000002,102.12500000000001,10,0.5032848946094753,0.8741120906995122,1,2,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,10,0.2,0.7903757503926349,0.0,0.07692307692307693,48.58
12.675,99.87500000000001,18,0.33297823784980474,0.5059599050238719,0,0,เพชรบุรี,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง,9,0.0,0.4988270795929453,0.02359882005899705,0.0,30.52
12.675,99.97500000000001,13,0.4371809000653044,0.7194949829357357,1,3,เพชรบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.23076923076923078,0.6772120484529066,0.008849557522123894,0.07692307692307693,42.01
12.675,100.92500000000001,11,0.16467078928023204,0.317704630486085,0,1,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,2,0.09090909090909091,0.21070086157087922,0.0029498525073746312,0.0,12.72
12.675,101.32500000000002,22,0.4561814888358486,0.8559403935217057,3,3,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,4,0.13636363636363635,0.7097392350342326,0.035398230088495575,0.23076923076923078,46.93
12.675,102.07500000000002,19,0.5309458664697324,0.9365606047736996,5,8,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.42105263157894735,0.8377286826404088,0.02654867256637168,0.38461538461538464,56.7
12.725000000000001,99.92500000000001,16,0.4275985795948102,0.8541683057939559,1,2,เพชรบุรี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง,1,0.125,0.6608080343673526,0.017699115044247787,0.07692307692307693,41.24
12.725000000000001,101.025,12,0.42511809056080513,0.921963834976342,1,0,ระยอง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง,13,0.0,0.6565616749204761,0.0058997050147492625,0.07692307692307693,40.7
12.725000000000001,101.17500000000001,11,0.36547859154864515,0.8800692324730247,2,1,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.09090909090909091,0.5544645696458915,0.0029498525073746312,0.15384615384615385,35.65
12.725000000000001,101.22500000000001,11,0.2128711918814102,0.4250623891555634,0,0,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.0,0.2932153303400833,0.0029498525073746312,0.0,17.67
12.725000000000001,101.57500000000002,13,0.38791952150790715,0.505131180973458,0,1,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,2,0.07692307692307693,0.5928812905516658,0.008849557522123894,0.0,35.79
12.725000000000001,101.92500000000001,12,0.5388879650870176,0.8947787104485179,2,3,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,7,0.25,0.8513247941447118,0.0058997050147492625,0.15384615384615385,53.53
12.725000000000001,101.97500000000001,10,0.5587653394590425,0.9131196198041586,3,5,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,8,0.5,0.8853529536272249,0.0,0.23076923076923078,56.58
12.725000000000001,102.07500000000002,11,0.49757142017006845,0.8734015662158393,2,2,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ไม่ระบุ,8,0.18181818181818182,0.78059482984525,0.0029498525073746312,0.15384615384615385,49.22
12.725000000000001,102.22500000000001,14,0.4107049935146554,0.5734936322620139,0,1,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,3,0.07142857142857142,0.631887834414983,0.011799410029498525,0.0,38.21
12.775,99.92500000000001,12,0.3858320050552831,0.5251886738584844,0,0,เพชรบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,7,0.0,0.5893076624938156,0.0058997050147492625,0.0,35.51
12.775,101.17500000000001,42,0.2718655025776497,0.5159552314886369,0,0,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง,9,0.0,0.3942079350654759,0.0943952802359882,0.0,26.01
